Common_Name,Scientific_Name,Taxonomic_Order,Count,State/Province,Location,Latitude,Longitude,Date,Time,Duration_Min,Al_Obs_Reported,Distance_Traveled_km,Number_of_Observers,Observation_Details,Checklist_Comments,year,month,Mes,day_name
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-06,05:22 PM,34.0,1,0.58,1,Faltante,Faltante,2019,3,Mar,Wednesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-08,04:05 PM,47.0,1,0.69,1,Faltante,Faltante,2019,3,Mar,Friday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-15,12:27 PM,38.0,1,0.27,1,Faltante,Faltante,2019,3,Mar,Friday
Saffron Finch,Sicalis flaveola,34130,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-16,09:27 AM,13.0,1,0.25,1,Faltante,Faltante,2019,3,Mar,Saturday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-17,02:58 PM,23.0,1,0.25,1,Faltante,Faltante,2019,3,Mar,Sunday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-18,09:15 AM,17.0,1,0.4,1,Faltante,Faltante,2019,3,Mar,Monday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-19,09:05 AM,53.0,1,1.02,1,Faltante,Faltante,2019,3,Mar,Tuesday
Saffron Finch,Sicalis flaveola,34130,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-25,09:25 AM,45.0,1,0.83,1,Faltante,Faltante,2019,3,Mar,Monday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-03-30,02:14 PM,22.0,1,0.23,1,Faltante,Faltante,2019,3,Mar,Saturday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-12,09:32 AM,37.0,0,0.62,1,Faltante,Faltante,2019,6,Jun,Wednesday
Saffron Finch,Sicalis flaveola,34130,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-06-20,09:43 AM,118.0,0,0.72,1,Faltante,Faltante,2019,6,Jun,Thursday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-11,09:17 AM,74.0,0,0.62,1,Faltante,Faltante,2019,7,Jul,Thursday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2019-07-13,10:33 AM,35.0,0,0.23,1,Faltante,Faltante,2019,7,Jul,Saturday
Saffron Finch,Sicalis flaveola,34130,3,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-02-25,05:09 PM,25.0,1,0.5,1,Faltante,Faltante,2020,2,Feb,Tuesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-01,08:09 AM,19.0,1,0.5,1,Faltante,Faltante,2020,4,Apr,Wednesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-04-06,08:27 AM,15.0,1,0.5,1,Faltante,Faltante,2020,4,Apr,Monday
Saffron Finch,Sicalis flaveola,34130,8,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-08,08:00 AM,30.0,1,0.5,1,Faltante,Faltante,2020,5,May,Friday
Saffron Finch,Sicalis flaveola,34130,5,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-05-09,08:26 AM,13.0,1,0.23,2,4 machos y una hembra,Faltante,2020,5,May,Saturday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-06-26,10:56 AM,18.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Friday
Saffron Finch,Sicalis flaveola,34130,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-09-11,03:26 PM,14.0,1,0.23,2,Faltante,Faltante,2020,9,Sep,Friday
Saffron Finch,Sicalis flaveola,34130,6,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-10-02,01:40 PM,20.0,1,0.23,1,Faltante,Faltante,2020,10,Oct,Friday
Saffron Finch,Sicalis flaveola,34130,4,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-10-05,12:57 PM,20.0,1,0.23,1,Faltante,Faltante,2020,10,Oct,Monday
Saffron Finch,Sicalis flaveola,34130,7,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2020-10-06,01:00 PM,15.0,1,0.23,1,Faltante,Faltante,2020,10,Oct,Tuesday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2018-12-11,02:36 PM,41.0,1,0.22,1,Faltante,Faltante,2018,12,Dec,Tuesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-04,05:30 AM,151.0,0,0.71,11,Faltante,Faltante,2019,5,May,Saturday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-05-15,09:17 AM,68.0,1,1.12,1,Faltante,Faltante,2019,5,May,Wednesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-07-29,08:31 AM,29.0,1,0.45,1,Faltante,Faltante,2019,7,Jul,Monday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-08-14,10:42 AM,39.0,0,0.45,1,Faltante,Faltante,2019,8,Aug,Wednesday
Saffron Finch,Sicalis flaveola,34130,3,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2019-09-27,10:02 AM,46.0,1,0.55,1,Faltante,Faltante,2019,9,Sep,Friday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-01-25,10:22 AM,75.0,1,0.55,1,Faltante,Faltante,2020,1,Jan,Saturday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-02-15,02:37 PM,13.0,1,0.23,1,Faltante,Faltante,2020,2,Feb,Saturday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-07,09:55 AM,2.0,1,0.23,1,Faltante,Faltante,2020,4,Apr,Tuesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-04-07,02:34 PM,2.0,1,0.23,1,Faltante,Faltante,2020,4,Apr,Tuesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-05-28,03:12 PM,12.0,1,0.23,1,Faltante,Faltante,2020,5,May,Thursday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-06-21,05:05 PM,18.0,1,0.23,2,Faltante,Faltante,2020,6,Jun,Sunday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-06-28,09:57 AM,18.0,1,0.23,1,Faltante,Faltante,2020,6,Jun,Sunday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-07-12,10:57 AM,17.0,1,0.23,2,Faltante,Faltante,2020,7,Jul,Sunday
Saffron Finch,Sicalis flaveola,34130,9,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-07-19,03:08 PM,16.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Sunday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-07-23,10:16 AM,17.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Thursday
Saffron Finch,Sicalis flaveola,34130,15,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-07-25,03:26 PM,18.0,1,0.23,1,Faltante,Faltante,2020,7,Jul,Saturday
Saffron Finch,Sicalis flaveola,34130,11,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-08-26,12:33 PM,16.0,1,0.23,1,Faltante,Faltante,2020,8,Aug,Wednesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-08-29,02:58 PM,15.0,1,0.23,1,Faltante,Faltante,2020,8,Aug,Saturday
Saffron Finch,Sicalis flaveola,34130,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-10-02,05:09 PM,20.0,1,0.34,1,Faltante,Faltante,2020,10,Oct,Friday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-10-03,07:11 AM,15.0,1,0.34,2,Faltante,Faltante,2020,10,Oct,Saturday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-10-04,01:40 PM,16.0,1,0.34,1,Faltante,Faltante,2020,10,Oct,Sunday
Saffron Finch,Sicalis flaveola,34130,16,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-10-14,12:57 PM,15.0,1,0.15,1,Faltante,Faltante,2020,10,Oct,Wednesday
Saffron Finch,Sicalis flaveola,34130,10,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-10-21,01:43 PM,15.0,1,0.15,1,Faltante,Faltante,2020,10,Oct,Wednesday
Saffron Finch,Sicalis flaveola,34130,5,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-11-05,01:08 PM,15.0,1,0.15,1,Faltante,Faltante,2020,11,Nov,Thursday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-11-08,11:46 AM,15.0,1,0.15,1,Faltante,Faltante,2020,11,Nov,Sunday
Saffron Finch,Sicalis flaveola,34130,19,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-11-12,02:21 PM,16.0,1,0.15,1,Faltante,Faltante,2020,11,Nov,Thursday
Saffron Finch,Sicalis flaveola,34130,13,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-11-24,04:27 PM,19.0,1,0.13,1,Faltante,Faltante,2020,11,Nov,Tuesday
Saffron Finch,Sicalis flaveola,34130,6,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2020-12-10,02:01 PM,15.0,1,0.19,1,Faltante,Faltante,2020,12,Dec,Thursday
Saffron Finch,Sicalis flaveola,34130,7,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-01-07,03:42 PM,17.0,1,0.19,1,Faltante,Faltante,2021,1,Jan,Thursday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-01-15,02:46 PM,14.0,1,0.19,1,Faltante,Faltante,2021,1,Jan,Friday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-02-06,01:19 PM,17.0,1,0.19,1,Faltante,Faltante,2021,2,Feb,Saturday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-02-09,05:15 PM,15.0,1,0.19,4,Faltante,Faltante,2021,2,Feb,Tuesday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-03-30,10:19 AM,16.0,1,0.24,1,Faltante,Faltante,2021,3,Mar,Tuesday
Saffron Finch,Sicalis flaveola,34130,1,CO-CAL,"Reserva de Castilla- (5,069, -75,505)",5.0686785,-75.5047855,2021-04-14,09:50 AM,15.0,1,0.24,1,Faltante,Faltante,2021,4,Apr,Wednesday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,Vereda Río Claro,4.997564,-75.551333,2019-11-10,06:00 AM,360.0,1,4.0,17,Faltante,Salida de observación durante el 8 Congreso de aviturismo,2019,11,Nov,Sunday
Saffron Finch,Sicalis flaveola,34130,2,CO-CAL,"Vía a Gallinazo a Casa Teja. Caldas, CO (4,997, -75,437)",4.9967864,-75.4374437,2018-10-06,07:20 AM,277.0,1,3.17,9,Faltante,Faltante,2018,10,Oct,Saturday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén - (4,449, -75,783)",4.4494239,-75.7832362,2018-12-08,07:10 AM,22.0,1,1.25,1,Faltante,Faltante,2018,12,Dec,Saturday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-07,06:44 AM,105.0,1,1.98,1,Faltante,Faltante,2018,12,Dec,Friday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-17,06:45 AM,111.0,1,1.59,1,Faltante,Faltante,2018,12,Dec,Monday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,06:47 AM,84.0,1,1.41,1,Faltante,Faltante,2018,12,Dec,Tuesday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,04:51 PM,45.0,1,0.64,1,Faltante,Faltante,2018,12,Dec,Tuesday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497324,-75.7827578,2018-12-21,06:53 AM,105.0,1,1.32,1,Faltante,Faltante,2018,12,Dec,Friday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-07,04:37 PM,35.0,1,0.48,1,Faltante,Faltante,2019,2,Feb,Thursday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-11,04:35 PM,31.0,1,0.42,1,Faltante,Faltante,2019,2,Feb,Monday
Blue-black Grassquit,Volatinia jacarina,34162,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-15,08:56 AM,55.0,1,1.8,1,Faltante,Faltante,2019,4,Apr,Monday
Blue-black Grassquit,Volatinia jacarina,34162,2,CO-CAL,Hacienda El Jardin,4.9756538,-75.5822304,2019-11-09,06:12 AM,330.0,1,0.89,18,Faltante,Observacion alrededor de la Hacienda y comederos durante el 8° COngreso de Aviturismo,2019,11,Nov,Saturday
Blue-black Grassquit,Volatinia jacarina,34162,4,CO-CAL,Vereda Río Claro,4.997564,-75.551333,2019-11-10,06:00 AM,360.0,1,4.0,17,Faltante,Salida de observación durante el 8 Congreso de aviturismo,2019,11,Nov,Sunday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén - (4,449, -75,783)",4.4494239,-75.7832362,2018-12-07,09:34 AM,66.0,1,1.08,1,Faltante,Faltante,2018,12,Dec,Friday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-03,01:10 PM,61.0,1,2.04,1,Faltante,Faltante,2018,12,Dec,Monday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-07,06:44 AM,105.0,1,1.98,1,Faltante,Faltante,2018,12,Dec,Friday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-19,06:47 AM,114.0,1,1.49,1,Faltante,Faltante,2018,12,Dec,Wednesday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-17,06:45 AM,111.0,1,1.59,1,Faltante,Faltante,2018,12,Dec,Monday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497324,-75.7827578,2018-12-21,06:53 AM,105.0,1,1.32,1,Faltante,Faltante,2018,12,Dec,Friday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497324,-75.7827578,2018-12-22,07:48 AM,66.0,1,0.92,1,Faltante,Faltante,2018,12,Dec,Saturday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-04,06:46 AM,83.0,1,1.17,1,Faltante,Faltante,2019,2,Feb,Monday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-06,06:46 AM,37.0,1,0.95,1,Faltante,Faltante,2019,2,Feb,Wednesday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-06,05:01 PM,39.0,1,0.29,1,Faltante,Faltante,2019,2,Feb,Wednesday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-07,06:50 AM,46.0,1,1.05,1,Faltante,Faltante,2019,2,Feb,Thursday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-08,07:57 AM,34.0,1,0.76,1,Faltante,Faltante,2019,2,Feb,Friday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-15,08:06 AM,35.0,1,0.87,1,Faltante,Faltante,2019,2,Feb,Friday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-15,08:56 AM,55.0,1,1.8,1,Faltante,Faltante,2019,4,Apr,Monday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-15,03:11 PM,36.0,1,1.91,1,Faltante,Faltante,2019,4,Apr,Monday
Ruddy-breasted Seedeater,Sporophila minuta,34183,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-16,12:39 PM,22.0,1,0.85,1,Faltante,Faltante,2019,4,Apr,Tuesday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-17,10:03 AM,17.0,1,0.86,1,Faltante,Faltante,2019,4,Apr,Wednesday
Ruddy-breasted Seedeater,Sporophila minuta,34183,1,CO-QUI,"La Tebaida, Quindío, CO (4,45, -75,783)",4.4496263,-75.7829418,2018-12-21,04:20 PM,30.0,1,0.48,1,Faltante,Faltante,2018,12,Dec,Friday
Variable Seedeater,Sporophila corvina,34211,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,06:47 AM,84.0,1,1.41,1,"Se observa en los matorrales cerca de la carretera, observa con varios semilleros por ejemplo el sporophila. Se observó el municipio de La Tebaida, Quindío",Faltante,2018,12,Dec,Tuesday
Gray Seedeater,Sporophila intermedia,34217,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-02-04,06:46 AM,83.0,1,1.17,1,Faltante,Faltante,2019,2,Feb,Monday
Gray Seedeater,Sporophila intermedia,34217,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2019-04-15,08:56 AM,55.0,1,1.8,1,Faltante,Faltante,2019,4,Apr,Monday
Black-and-white Seedeater,Sporophila luctuosa,34233,1,CO-CAL,Eco Parque Alcazares Sendero Principal - Siete Cueros,5.0630105,-75.5269762,2019-12-14,08:47 AM,137.0,1,0.81,7,Faltante,Faltante,2019,12,Dec,Saturday
Black-and-white Seedeater,Sporophila luctuosa,34233,1,CO-CAL,"Reserva de Castilla - (5,069, -75,504)",5.068917,-75.504489,2018-09-22,08:24 AM,166.0,1,0.9,2,Faltante,Faltante,2018,9,Sep,Saturday
Black-and-white Seedeater,Sporophila luctuosa,34233,2,CO-CAL,Vereda Río Claro,4.997564,-75.551333,2019-11-10,06:00 AM,360.0,1,4.0,17,Faltante,Salida de observación durante el 8 Congreso de aviturismo,2019,11,Nov,Sunday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2018-11-02,06:49 AM,106.0,1,0.61,5,Faltante,Faltante,2018,11,Nov,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2018-11-23,06:45 AM,142.0,1,0.7,5,Faltante,Faltante,2018,11,Nov,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-CAL,"Colegio Semenor Calle 57-70 Carrera 22, Manizales, Caldas, CO (5,062, -75,491)",5.0622958,-75.4911357,2019-04-05,03:25 PM,113.0,1,0.9,1,Faltante,Faltante,2019,4,Apr,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén - (4,449, -75,783)",4.4494239,-75.7832362,2018-12-05,06:49 AM,177.0,1,1.72,1,Faltante,Faltante,2018,12,Dec,Wednesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén - (4,449, -75,783)",4.4494239,-75.7832362,2018-12-07,09:34 AM,66.0,1,1.08,1,Faltante,Faltante,2018,12,Dec,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén - (4,449, -75,783)",4.4494239,-75.7832362,2018-12-08,07:10 AM,22.0,1,1.25,1,Faltante,Faltante,2018,12,Dec,Saturday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-03,01:10 PM,61.0,1,2.04,1,Faltante,Faltante,2018,12,Dec,Monday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-04,06:47 AM,75.0,1,1.46,1,Faltante,Faltante,2018,12,Dec,Tuesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-06,06:53 AM,91.0,1,1.24,1,Faltante,Faltante,2018,12,Dec,Thursday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-07,06:44 AM,105.0,1,1.98,1,Faltante,Faltante,2018,12,Dec,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,449, -75,783)",4.4494862,-75.7830112,2018-12-19,06:47 AM,114.0,1,1.49,1,Faltante,Faltante,2018,12,Dec,Wednesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-17,06:45 AM,111.0,1,1.59,1,Faltante,Faltante,2018,12,Dec,Monday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,06:47 AM,84.0,1,1.41,1,Faltante,Faltante,2018,12,Dec,Tuesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,01:14 PM,71.0,1,1.12,1,Faltante,Faltante,2018,12,Dec,Tuesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-18,04:51 PM,45.0,1,0.64,1,Faltante,Faltante,2018,12,Dec,Tuesday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497009,-75.7830913,2018-12-20,06:46 AM,85.0,1,1.32,1,Faltante,Faltante,2018,12,Dec,Thursday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,2,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497324,-75.7827578,2018-12-21,06:53 AM,105.0,1,1.32,1,Faltante,Faltante,2018,12,Dec,Friday
Yellow-bellied Seedeater,Sporophila nigricollis,34234,1,CO-QUI,"Conjunto Puertas del Edén, Quindío - (4,45, -75,783)",4.4497324,-75.7827578,2018-12-22,07:48 AM,66.0,1,0.92,1,Faltante,Faltante,2018,12,Dec,Saturday
